y,x
24.280001,18.75
15.754173,13.436056
9,6.75
12.050138,12.769489
7.463671,5.931971
11.724607,9.624445
41.390289,39.254036
9.223028,8.219399
26.481731,24.079353
0.015,0.03
21.34,21.4375
17.715914,12.062936
1.93,1.12
10.834078,8.647921
0.03,0.015
12.854369,10.644368
5.22,12.72
1.35,1.55
17.468912,16.905224
4,4.6
29.17009,25.435003
17.338514,15.5792
25.95484,19.207178
13.313508,10.171789
29.744183,21.468998
25.194313,16.953615
15.446321,13.023932
9.01,8.6
27.110613,18.962437
38.000454,25.694773
8.19564,8.430478
21.459999,22.219999
21.285574,19.481836
22.41736,23.624149
17.378948,12.061321
8.798388,7.041475
10.45,4.904306
118.251038,74.97625
11.26,9.85
26.621363,20.442364
22.326508,17.451719
5.744669,5.775
20.044462,15.216379
20.809999,19.549999
11.370185,11.284416
18.440981,15.976815
25.815071,19.543148
8.549184,7.732311
11.81,10.375894
13.156722,11.746696
7.63,6.53728
34.057442,24.132702
45.388577,43.466782
4.8,1.4
31.464931,21.883987
15.53222,13.9451
6.669499,6.724724
28.650486,19.139175
13.227134,12.184249
29.453197,24.168669
17.433043,16.428606
18.338255,16.454912
15.586605,13.305568
16.454788,13.686681
16.823748,14.367837
19.831181,16.84226
14.261754,10.294545
0.7,2.180657
4.163732,3.341868
11.3,7.85
20.347507,12.369271
13.847941,10.94349
9.79,10
23.834475,17.141008
12.495858,10.096897
13.52769,10.835936
5.819152,3.80264
12.361268,12.454929
22.394636,21.992403
13.494805,9.920821
12.097313,10.7973
31.556757,22.609222
11.235028,11.06988
25.048546,24.169258
90.728531,74.836906
0.00301,0.0025
12.341274,13.349239
3.15,8.15
0.05,0.25
3.32,117
27.959999,24.33
1.96,12.8
7.72,3.29
26.450001,37.91
1.99,12.45
0.04,0.27
9.03,3.14
3.7,46.18
4.31,129
0.09,0.492308
4.16,3.17
0.0061,49.5
15.29,18.59
3.79,18.15
139.220001,152.130005
0.85,0.9
62.77,67.139999
65,201.5
0.18,0.14416
0.35,0.32
148.088547,116.942047
8.45,2.07
2.25,6.35
33.66,31.35
44.720001,41.099998
3.62,3.35
0.125,0.82
1.18,3.480069
5.52,18.559999
4.13,21.49
3.47,13.019987
1.97,6.3
6.39,8.06
0.38,2.22
1.6,2.05
2.95,4.7
4.82,16.42
2.25,3.24
0.92,1.5
1.62,0.86
2e-04,0.0051
93.935997,82.553284
1.38,1.1
2.83,10.58
3.23,8.44
260.320007,305.869995
82.480003,68.209999
34.82,25.92
2.87,3.29
42.5,22.74
0.11,0.72
2.67,4.20021
0.28,0.16287
3.35,4.09
1.05,1.54
44,18.870001
2.54,8.5
0.09,0.28
5.38,8.75
0.17,0.57
1.27,2.99
1.06,1.82
1.68,4.75
0.51,0.12
100.089996,69.800003
0.53,3.4
1.56,1.64
0.0022,0.01
3.78,17.67
3.42,78
1.46,3.37
17.52,11.55
0.48,1.9
5.93,4.8
3.64,11.879995
2.49,6.63
5.11,22.84
114.480003,34.75
2.53,13.6
19.200001,69.269997
3.11,2.04
5.58,10.51
4.68,4.36
2.65,2.51
1.08,1.35
0.5,0.2
1.61,2.82
4.98,5.24
7.05,9.5
3.150002,40.500019
2.68,3.49
0.16,0.88
19.24,18.1
36.349998,25.27
29.370001,39.990002
3.1,23.809999
0.47,0.430208
2.69,12.2
12.12,22.77
16.91,15.12
4,3.54
2.5,5.23
0.25,0.65
3.1,1.98
1.36,2.5
0.046,0.007
1e-05,0.2
0.81,2.65
0.07,0.34
2.92,1.97543
90.795906,68.881844
0.5,1.53
0.03,0.03
1.85,1.5
0.02,0.01
1.559999,4.799998
28.5,10.54
0.16,0.05
0.57,0.54
0.04,0.43
1.98,4.08
162.110001,148.660004
6.85,4.8
0.29,1.22
8.52,14.93
2.5,4.21
0.44,1
3.97,6.71
72.470001,53.52
0.02,0.05
8.71,13.32
12.67,19.040001
15.99,20.715
0.0969,1.375
2.65,4.83
128.470001,329.790009
4.1,28.500015
6.98,7.04
0.05,0.35
5.99,21.68
0.04,0.09
4.67,17.040001
20.91,10.8
11.95,12.110242
107.089996,67.269997
5.08,9.44
2.660001,66.500023
1.61,4.02
0.27,0.68
7.34,2.05
6,1.01
0.045,0.195
0.04,0.1
8.37,5.04
1.94,1.67
0.28,0.38
2e-04,0.0015
15.22,20.65
0.94,1.85
13.75,12.12
1.3,2.74
0.75,4.19
18.200001,28.4
1.46,7.24
2.1,29.25
5.16,4.53
5.3,1.927622
2.94,10.55
3.21,13.61
15.34,12.07
0.03,0.28
0.007,0.0021
0.68,11.76
0.42,2
2.55,15.4
0.1,0.3
2.32,14.96
10.39,9.32
0.9,2.87
6.66,11.8
5.71,12.970849
0.01,0.08
9.49,8.94
8.5,5.35
2.23,5.5
0.28,0.67
15.17,8.991086
3.281879,6.852499
0.42,1.9
0.07,0.99
1.61,3.7
0.12,0.34
20.4,25.9
0.0135,0.75
4.36,4.09
3.08,1.19
0.84,4.58
0.08,0.04
41.16,38.310001
6.44,26.139999
29.370001,104.139999
2.52,6.15
1.99,5.56
0.06,0.07
0.0121,0.0438
4.6,10
360.440002,300.279999
6.93,9.02
2.08,1.05
26.82,12.86
0.97,17.74
1.26,0.76
0.33,1.08
0.37,19.5
2.7,42.700001
6.05,18.08
19.52,24.030001
35.09,45.560001
0.27,3.35
0.53,3.1
6.39,7.2
0.22,0.115
5.38,12.82
6.36,7.84
3.119999,16.079992
4.66,20.360001
3.240006,39.66008
2.36,2.57
8.159996,44.999981
2.05,5.55
8e-04,0.201
44.029999,29.48
8.52,6.9
2.07,0.45
0.46,4.76
4.79,3.701658
8.36,16.25
1.58,10.79
5.86,4.39
79.489998,70.720001
3.9,12.9
0.05,0.05
0.07,0.07
1.4,5.94
0.77,5.21
7.42,4.58
0.783,3.25
5.27,11.89
23.4,19.35
2.7,21.040001
5.100002,25.350014
0.09,0.07
5.99,3.45
78.32,60.700001
20.187569,19.587118
50.349998,44.950001
0.54,1.23
17.26,27.299999
0.08,0.06
18.41,22.6
11.66,23.709621
1.47,2.95
2.83,7.3
6.13,6.36
34.189999,44.09
4.44,10.4
2.59,2.65
74.239998,1146.880005
0.02,0.05
11.04,13.4
2.05,4.4
0.01,0.009
17.560575,11.995053
26.299999,131.830002
56.084019,47.212936
1.75,7.89
0.82,8.43
0.04,0.08
0.66,0.41
5.02,6.35
27.788822,29.376984
0.05,0.06
1.91,14.139986
7.05,5.35
63.105549,48.491077
0.17,0.51
71.079407,54.890285
39.577946,46.025322
72.150002,59.369999
0.0051,0.008
0.43,4.82
32.02,26.42
0.049,0.4
106.721016,91.555252
52.099533,52.443604
2.19,3.2
1.09,34
72.440002,79.580437
2.46,4.11
29.134739,29.463556
0.6,80
0.38,2.47
13.66,21.200001
7.51,12.66
38.538879,46.845108
0.28,6.56
6.4,6.31
0.04,0.06
9.24,22.799999
0.03,0.86
0.2,0.25
1.53,1.81
0.58,2.15
0.002,0.0192
0.33,2.73
4.09,7.91
0.02,0.04
4.49,4.5
13.93,14.5
44.939598,43.132397
1.35,1.33
0.31,0.41
0.01,0.03
1.26,11.13
53.67767,43.745937
0.19,2.58
5.6,65
1.05,5.35
4.5,8.15
1e-04,0.152
0.7,0.2
11,4.55
10.93,7.15
2.76,5.31
143.25,111
52.814526,49.731445
2e-04,5e-04
111.43,94.029999
0.06,0.12
0.69,0.57
0.3,0.32
0.0014,0.0283
0.09,0.13
13.53,5.43
0.03,0.04
0.08,0.3
1.4,2
0.1,1.28
0.01,0.1637
121.419998,75.339996
23.530001,22
1.17,2.26
2.5,5.23
1.43,15.31
0.0014,0.0283
16.57,15.12
10.94,12.32
6.61,7.21
17.93,35.720001
61.279999,63.41
9.24,11.65
46.349998,48.830002
1.71,14
0.08,0.16
9.421126,11.529654
39.549999,16.1
0.405,0.16
4.75,18.85
52.98,69.989998
2.68,4.1
2.08,3.88
15.25,8.94
0.03,0.84
4.63,10.89
31.77,28.42
34.049999,145.440002
0.505,1.33
44.145443,28.362341
111.849892,73.105461
137.586945,95.325775
61.57,31.125
137.240005,83.678627
102.85067,72.124817
6.11,10.34
5e-04,0.199
182.650146,110.957153
67.93,59.349998
64.489998,37.560001
0.2,0.21
127.725838,78.605362
7.14,6.400493
92.75,63.52
17.190001,23.049999
37.240002,23.1
48.34,14.89
2.14,6.98
134.948074,87.772995
35.560001,22.059999
0.28,0.33
15.297522,32.371899
4.92,5.516072
78.050003,52.5
69.25,54.549999
15.319125,17.226326
11.81,12.092867
28.93,42.810001
124.524399,81.41066
10.75,12.75
2.32,3.980651
15.88,33.509998
18.52,25.99
8.390296,5.91424
2.29,4.86
2.32,5.27
12.094653,21.750174
61.429535,52.399731
22.550154,11.689493
41.321487,36.409706
94.809998,26.040001
5.78,9.6
3.08,12.01
0.08,0.75
5.36,9.5
0.21,0.34
72.690002,51.790001
0.7,2.27
0.006,0.026
0.319,0.33
4.25,5.16
0.18,0.06
1.83,3.69
18.809999,13.52
0.43,0.6
0.003,0.009
10.37,31.790001
0.23,0.66
3.88,34
1.1,6
41.539646,41.542507
10.75,9.757301
11.25,11.19
44.119999,29.299999
1.77,7
4.86464,3.049429
2.93,2.94
4.02,2.86
88.209999,37.084999
4.15,1.4
0.97,27.300013
0.8,1.53
20.26,22.549999
15.38,17.58
5.27,9.94
23.75,26.59
0.235,0.045
34.5,21.5
12.75,762.500061
601.049988,437.98999
13.142758,18.914642
0.37,0.04
10.22,8.93
6.7,8.51
41.84,27.309999
74.629524,58.956806
6.13,11.39
8.74,6.13
6.08,6.38
12.8,48.000004
38.43,25.799999
5.47,6.7
4e-04,8e-04
0.15,0.24
48.650002,38.41
14.99,12.74
41.52,30.15
0.05,0.7
0.28,0.26
0.08,12.9
2.7,79.150002
0.032,3.2
0.45,0.55
53.389999,27.25
0.0062,0.1
0.05,0.05
0.05,0.06
57.252525,42.467926
0.7,1.64
4,4.08
0.05,0.68
0.02,0.13
32.710159,28.980213
18.665619,20.037554
54.563519,62.602612
1.1,4.25
106.589844,78.581436
0.001,0.005
7.31,12.45
0.01,0.03
14.52,30.309999
0.34,0.38
0.85,2.18
80.019997,83.989998
32.529999,26.190001
0.16,0.37
0.04,0.19
7,0.09
1e-04,1e-04
0.08,0.12
16.6,21.219999
0.32,0.83
27.16,19.610001
106.209541,92.63736
0.34,0.240294
12.29,15.75
0.87,3.5
16.83,18.809999
393.558594,299.377197
40.842716,37.962894
150.669388,112.189011
1.31,2.41
277.5,192.500015
1.67,3.9
71.298248,33.544697
1.42,2.17
202.214401,146.028824
8.02,8.179791
3.1,12.68
0.39,1
8.36,12.87
0.2,1
34.98,32.59
3.02,4.74
49.983284,37.27533
0.0014,0.005
104.099998,59.880001
33.16,47.419998
67.360001,41.582275
0.21,0.27
0.9,2.2
12.27,6.41
15.4333,7.774432
19.4,18.110001
0.02,0.3
18.49,14.3
96.055092,88.652687
344.76001,235.679993
1.55,1.6
0.26,0.64
1.83,9.36
7.23,7.97
0.48,1
9.289763,4.988199
3.82,1.99
0.02,0.07
0.15,0.2
0.34,0.2
2.15,3.79
0.00067,0.02
0.02,0.03
7.39,18.799999
0.95,6.2
156.383331,104.441383
153.943924,137.226166
4.25,9.35
2.17,0.49
6.8,40.700001
0.09,0.147
62.028873,55.284779
0.2,0.8
0.18,0.35
131.919998,108.410004
69.096581,43.148609
45.164764,38.024204
14.37,21.809999
39.532375,38.893059
50.610001,34.349998
7.19,33.529999
78.831184,81.097244
0.36,7.68
136.720001,128.119995
27.907385,22.681204
2.84,15.09
0.023,0.167
75.940002,60.34
6.07,4
3.61,45.600021
0.0034,0.0035
0.0022,3.1
67.910004,41.360001
1.52,14.700008
4.55,4.16
6.74,14.17
8.07,44.07
3e-04,0.005
0.18,1.45
24.77,26.34
28.5,10.54
75.099998,47.549999
0.35,0.34
0.09,0.05
117.129997,98.209999
0.07,0.09
0.55,3
0.3,0.25
6.74,3.47
14.77,24.559999
11.09,22.280001
0.52,1.25
62.73,54.09
49.327469,44.400696
13.501406,15.39917
70.36853,54.623917
65.099998,50.77
4.83,2.84
1.09,4.98
0.25,0.28
0.75,0.28
1.81,56.810024
0.3,0.48
0.63,6.76
141.305161,118.875877
4.65,5.73
3.55,2.75
0.64,20
0.1,0.05
55.110001,45.119999
2.22,3.23
33.610001,13.74
74.599998,47.080002
5.93,5.5
0.09,0.07
3.5,2.21
73.379997,68.849998
43.633518,33.608448
37.184071,33.959671
10.09,17.139999
0.56,0.22
2.100001,8.850004
64.620003,61.98
0.04,0.14
10.15,36.823696
51.07,28.280001
0.12,0.14
49.443115,33.494209
0.11,0.13
1.32,4.030249
14.886152,13.87292
1.65,19.309999
2.19,0.6
0.17,0.67
13.69,11.44
16.196243,8.470435
2,4.82
196.239578,117.683235
0.15,0.1
0.8,3.12
0.03,0.07
36.423843,39.093735
23.126696,25.197523
0.14,3.39
28.32,40.25
6.07,8.426023
38.150002,45.872814
2.09,2.35
0.06,0.09
45.709816,61.130852
0.19,0.2
33.394241,23.13686
11.476761,12.567468
7.33,13
0.02,0.022
17.299999,29.01
15.25,25.059999
26.266006,34.561241
64.07,106.540001
129.223053,102.838219
60.05621,59.790443
47.526642,43.089176
43.492683,42.8573
136.080536,99.104897
2.63,7.53
42.335968,38.994232
117.332291,112.021286
8.51,14.1
0.04,0.11
45.68,65.510002
83.739998,68.988724
0.08,0.33
86.311523,64.904083
0.01,0.0033
120.590469,93.094284
91.513519,76.735435
26.620001,14.62
45.360001,28.190001
67.390709,56.370136
19.629999,18.290001
6.995461,7.760857
124.878075,117.226662
0.0022,0.0565
220.339996,161.485596
31.408037,64.036095
98.838509,110.036545
51.819736,40.73534
7.507678,7.473632
7,11.227981
28.006981,26.740088
69.827446,87.409172
13.379512,12.30658
2.45,2.306314
18.656033,23.119524
0.97,3.31
24.665396,33.970627
0.002,0.005
0.0023,0.003
0.33,1.99
49.791111,50.599663
13.738571,16.993591
10.59,14.35
56.313572,43.339024
1.81,4.85
23.581594,20.833923
3.01,12.22
9.123851,17.464674
1.21,6.41
28.59,71.330002
11.7,19.51
53.278255,67.353844
108.118881,138.84938
75.446014,62.410652
8.41,13.97
71.685524,56.023697
31.605202,40.419674
63.542171,77.202507
0.11,0.08
0.05,0.21
0.02,0.1
0.75,2.25
0.81,1.2
44.057011,75.698418
37.240002,58.970001
31.306644,23.821392
25.732445,30.668461
83.292999,71.715439
0.45,0.1
0.65,0.75
29.553873,30.248272
0.085,0.47
110.898827,88.0998
3.28,2.8
10.58,30.049999
82.215843,69.991547
101.312729,76.989868
61.413136,54.628036
1.9,2.01
56.233158,30.176001
44.811928,35.074413
6.82,13.25
68.349998,66.410004
134.398315,88.138657
10.384645,18.024689
5.23,16.299999
106.769997,88.07
0.03,0.55
75.607071,68.394554
0.06,0.3
2.32,37.299999
29.371881,60.304127
13.8,75.169998
0.3,2
0.01,0.05
1e-04,0.0026
15.776931,30.759659
62.542271,70.184776
2.92,1.3
20.219999,28.98
112.339378,117.37104
181.834991,131.249054
6.107815,3.21667
0.15,0.16
15.02,24.235489
14.97,8.98
51.127815,63.540642
13.14,35.830002
17.559999,23.18
0.33,1.46
0.8,1.41
0.12,1.02
10.13,25.471903
17.743305,14.953578
3.39,6.98975
0.03,0.14
0.14,0.12
5.22,16.049999
40.629631,35.08614
69,69.410004
164.502792,127.319855
33.738583,40.504917
49.441673,53.839184
55.54221,53.498955
2.95,6.428728
46.494442,42.885044
4.76,6.28
75.077644,90.979012
10.865418,20.065142
0.455,0.62
15.682932,26.270599
75.864655,84.517448
9.746667,6.886667
16.056969,56.200718
71.029793,85.088203
24.727343,43.245506
0.25,1.14
4.33,31.176712
5.37236,18.866226
27.887918,18.190475
43.635223,32.353981
48.369999,53.25
41.009998,38.66
11.27,9.1
34.349998,53.875912
4.457853,4.452748
0.35,0.6
1.85,5.25
3.04,12.884058
15.357975,11.611344
19.84,13.21
0.39,0.16
0.18,0.03
158.82457,124.940826
31.257648,18.835115
65.5,56.52
19.149727,31.524071
2e-04,0.028
14.2,17.459999
47.122662,41.583687
7.781692,4.72672
9.84,11.51
14.05,12.63
1.55,2.85
17.285963,20.23818
0.9,5.8
47.93,36.580002
59.580002,23.5
59.744209,55.082951
24.809999,32.720001
105.209793,65.620583
15.922436,16.170992
0.29,0.8
21.808035,40.080513
10.7468,12.104926
36.422264,85.701042
31.622272,14.812428
0.02,0.19
48.445587,45.97023
0.44,0.44
0.13,0.88
3e-04,0.0045
4.09,1.39
14.67,6.21
25.110001,25.32
0.55,4
22.559999,36.900002
46.992432,45.801159
6.58566,9.344039
21.09,25.309999
35.16,28.516224
64.669998,31.610001
53.272476,74.864723
1.7,2.23
47.522327,38.578911
4.46,9.13
7.19,18.190001
20.24,43.439999
5.18,12.57
24.159557,29.294176
5.15,8.67
15.54,28.67
0.32,6.4704
17.959986,11.441974
27.475121,33.958012
1.81,6.79
7.6,16.1
37.943161,22.340879
2.43,6.22
1.85,2.73
20,118999.882812
1.4,4.4
61.282864,69.071548
1.38,1.7
1.6,42.599998
0.01,2.5
8.08,11
0.01,0.02
0.09,0.61
53.425972,61.42487
55.431499,67.369652
0.28,1.73
0.04,0.39
31.98875,41.349384
0.04,0.075
1.87,5.31
21.049999,21.119709
8.18,27.25
6.37,4.5
0.09,0.39
2.02,1.55
11.644502,7.828579
0.001,0.0292
65.489998,59.860001
2.05,7.1
36.171082,65.46048
4.56,5.19
0.01,0.09
7.260202,7.423329
3.29,5.25
5.12,4.25
34.78064,37.247845
46.327278,72.814301
57.21521,70.778542
11.912959,22.761509
27.35,22.01
9e-04,0.0028
9.825424,9.288452
0.74,1.6
34.779999,20.654055
109.890617,113.575752
77.54879,52.721664
32.988083,40.885574
17.52,26.454184
54.805546,57.023769
19.624067,11.362186
0.07,0.13
20.719999,28.639999
17.85,26.1
2.3,8.53
59.970501,64.217819
1e-04,0.132
10.955594,8.278975
14.37,16.459999
11.2,9.84
45.389999,29.553329
59.171875,62.027882
30.84075,34.818764
24.204287,30.565474
46.301243,30.095972
85.389824,53.710098
51.928307,49.810997
2.288,2.238291
30.37652,26.697624
24.127026,36.015114
12.423324,14.131701
22.134104,41.576931
1e-04,0.0078
13.569925,19.020752
77.089996,67.669998
73.260002,61.661602
104.212791,77.027306
32.974319,39.307713
0.61,0.75
14,11.7
2.7,14.69
3.078961,2.686038
16.115793,35.550583
2.5,13.792
33.895622,63.175823
21.719999,79.449997
5.19,29.35
6.454123,18.521585
24.882641,15.439898
19.715305,30.749914
36.026634,51.129715
4.35,2.202624
0.17,0.17
29.240911,29.237772
1.45,0.75
1.4,1.695
5.13,17.74
9.29,30.351671
0.01,0.03
0.23,1.07
24.19791,40.983246
123.143982,144.397491
0.02,0.49
22.001659,18.610205
0.08,0.21
0.14,0.12
0.8,0.85
0.3,0.32
13.925803,21.37067
6.122771,15.530249
57.358292,55.389439
3.6,19
3.99,10.91
0.04,0.17
10.34,5.32
0.14,0.09
0.06,0.08
0.42,0.36
3.15,4.6
13.115869,14.345049
1.75,5
1.1,1.85
9.94,18.129999
0.31,0.24
0.72,1.9
0.06,0.16
7,13.61
0.47,1.65
0.03,0.2
1.45,0.7
0.02,0.17
0.04,0.09
1.1,2.45
0.08,0.21
0.44,0.66
0.003,0.009
0.00159,0.0125
0.05,0.08
0.02,0.04
11.36,18.09
8.72,20.08
0.44,0.4
93.459999,78.449997
1.79,11.269989
30.073959,21.114084
1.393375,3.054733
1.56,4.73
14.231462,16.693903
48.231815,39.226013
18.65,22.42
24.547934,25.88578
36.459999,41.880001
0.005,0.03
1732.400024,1147
18.536119,18.433788
0.05,0.1
14.12,23.5
29.51,35.900002
11.78,16.23
0.0024,0.005
1e-04,4e-04
57.937271,68.635521
9.509365,7.388793
37.681786,33.70525
155.778625,109.358879
16.213913,15.177623
10.16414,14.744956
42.776691,30.408098
37.273994,33.986504
25.892895,18.427753
0.9,0.23
18.41864,20.052124
0.00303,0.451
4.21,16.42
22.91,23.07
1.88,5.22
0.899,7.5
0.02,0.04
0.03,0.08
0.095,0.051
6.7,5.11
3.1,39.299999
49.34,54.790001
16.333429,15.824081
13.17,20.02
1e-04,6
0.19,0.14
9.845427,8.53508
0.0046,0.0255
0.11,1.06
0.011,0.07
6e-04,5
0.01615,0.022
0.11,2.78
2.46,5.13
1.04,1.62
1.94,18.885004
3.7,4.88
47.063251,31.928471
5.5,4.58
1e-04,4e-04
126.190002,113.620003
7.25,6.65
43.807175,35.62434
1.95,6.45
3.075955,1.938106
64.324188,42.78397
58.231464,39.064548
0.055,0.22
0.24,0.16
1.75,4.35
1e-04,0.017
0.05,0.55
1e-04,0.0102
0.07,0.75
82.152405,67.871292
0.005,0.069
0.315,0.11
22.654016,16.189646
10.2,17.74
24.16,12.1
15.38,7.85
73.347801,49.410336
48.41082,38.178772
161.92128,130.396774
45.080692,44.949242
0.04,0.06
40.790001,39.990002
1.47,4.23
3.57,3.09
12.46,25.24
0.65,2.59
103.930847,90.703575
30.700001,29.41
38.759998,42.189999
36.220001,53.43
42.27,35.27
0.0012,0.006
0.075,0.0067
25.4263,18.842657
9.38,29.309999
86.031471,50.354416
147.328354,117.603821
0.2,0.23
65.230896,49.26841
18.91,41.650002
0.05,0.095
30.881437,35.537758
16.289505,11.267715
11.06,17.280001
0.55,5.992309
17.790001,13.83981
13.093458,15.182993
2.39,6.61
17.707169,16.041233
6.84,24.627167
5.17,5.64
27.135641,33.260487
21.41,15.88
19.16,18.139999
72.25,74.57
2.26,5.46
18.242989,24.591658
86.337677,50.904526
54.000275,54.386532
3.96,4.39
56.254978,54.982014
4.012549,5.132487
57.629265,34.930992
26.81284,22.381943
7.637596,21.210157
7.184435,8.976076
33.263622,39.473446
37.836651,24.838446
82.827133,48.562737
28.555891,37.00893
0.98,2.4
6.69,11.7
33.09,36.470001
25,36.66
59.84,55.310001
18.053482,57.60788
27.5,12.15
46.68,53.23
51.099998,46.799999
1.1,3.75
40.77,36.389999
58.234592,63.845589
86.80825,65.05378
37.351181,40.501701
18.26,28.15
18.372545,22.119448
160.21106,125.994865
796.690002,537.099976
273.660004,148.389999
2.65,9.12
0.0012,0.009
42.427269,45.937618
0.33,3.9
12.593819,29.250793
3.446338,8.254184
4.526122,6.716436
0.46,6.92
2.32,12.8
10.456143,9.952114
8.95,30.32
1.42,4.74
39.543392,45.250732
5.637362,9.009369
3.35,5.86
64.940002,73.080002
1.951838,2.498647
0.01,0.059999
2.55,2.97
7.376698,6.436686
10.6,8.48
11.72,10.37
27.363701,33.071934
0.37,0.95
27.128077,24.257259
16.309999,18.370001
0.1,0.055
1.09,1.01
12.674417,16.805958
43.862782,36.042198
2.549997,13.379986
64.982208,73.308372
0.03,0.25
30.379976,25.617664
23.155027,26.000254
15.59,15.081401
37.858208,69.463211
6.1,13
3.68,4.58
17.120001,16.870001
31.864677,27.119616
3.79,14.177488
8.065275,15.057776
220,272.450012
24.15,121.660004
0.9,1.4
4.4,6.32
4.5,7.44
8.91,8.27
0.85,1.72
0.00033,0.002
9.57,16.095425
0.02,1.16
35.990002,38.849998
51.911453,49.404854
10.09,9.16
3.6,24.32
4.95,7.05
90.690002,49.220001
89.809998,57.53035
16.044075,15.812505
30.040001,32.790001
27.587727,21.198374
0.0042,0.0035
0.015,0.05
61.907166,49.913013
0.17,0.44
0.74,5.12
0.05,0.05
7.48,22.280001
27.200001,40.18
74.110001,41.59
0.03,0.39
51.799999,30.91
0.025,0.155
102.580002,56.689999
148.75,115.099998
8e-04,31.6
1e-04,6e-04
27.190001,17.42
4e-04,0.0017
65.282494,35.483223
8.1,8.96
0.014,0.019
0.16,0.81818
36.458073,27.538198
14.35,19.049999
0.39,0.3
7.95,7.66
51.358017,27.777861
0.3,0.32
8.99,7.2
0.28,4.58
14.223991,24.555513
0.28,0.21
3.833823,3.803703
3.01,7.5
43.727093,36.615269
0.35,0.32
5.06,6.71
1.99,3.35
52.556976,44.479492
95.837021,76.648758
0.2,0.06
53.26701,34.671291
9.2,9.96
11.785669,10.049426
6.79,27.479988
3.5,5.34
0.29,0.57
1.7,1.500001
5.3,18.299999
2.85,2.1
1.7,9.05
13.12,8.99
0.0299,0.0521
29.389999,57.860001
4.72,6.93
0.13,0.02
12.605188,19.738911
15.908409,15.268815
0.23,0.04
23.190624,16.978519
0.9,1.98
34.756054,25.269819
26.815224,22.811337
26.922018,19.349438
11.26,16.280001
0.01,0.05
0.0012,0.017
0.02,0.08
0.0074,0.65
36.73,72.610001
0.002,0.0049
0.97,1.97
1.81,56.810024
32.755314,32.719437
25.173166,29.575882
4.2,6.85
0.01,0.02
92.185493,59.645561
30.379999,42.860001
27.5709,23.842888
32.25,64.25
4e-04,0.0281
1288.959961,1191.890015
1.88,0.6
3,4
53.880001,30.219999
79.919998,59.959999
28.987787,23.16934
